1KUNS-PF;;;;;;;
3CAT-1;;;;;;;
3CAT-2;;;;;;;
Aalto-1;;;;;;;
Aalto-2;;;;;;;
AAUSAT-1;;;;;;;
AAUSAT-2;;;;;;;
AAUSAT-3;;;;;;;
AAUSAT-4;;;;;;;
AAUSAT-5;;;;;;;
ACRUX-1;;;;;;;
AENEAS;;;;;;;
AeroCube-2;;;;;;;
AESP14;;;;;;;
AggieSat-4;;;;;;;
AISat;;;;;;;
AISAT-1;;;;;;;
AISAT1;;;;;;;
AIST-1;;;;;;;
AIST-2;;;;;;;
AIST-2D;;;;;;;
AISTECHSAT-2;;;;;;;
AISTECHSAT-3;;;;;;;
ALEXANDER;;;;;;;
Al-Farabi-2;;;;;;;
ALMASat-1;;;;;;;
ALSat-1N;;;;;;;
AMICal-Sat;;;;;;;
AmurSat;;;;;;;
ANDE;;;;;;;
ANDE-2;;;;;;;
ANTELSat;;;;;;;
ANUSAT;;;;;;;
AO-1;;;;;;;
AO-10;;;;;;;
AO-109;;;;;;;
AO-123;;;;;;;
AO-13;;;;;;;
AO-16;;;;;;;
AO-2;;;;;;;
AO-21;;;;;;;
AO-24;;;;;;;
AO-27;;;;;;;
AO-3;;;;;;;
AO-37;;;;;;;
AO-4;;;;;;;
AO-40;;;;;;;
AO-49;;;;;;;
AO-5;;;;;;;
AO-51;;;;;;;
AO-6;;;;;;;
AO-7;;;;;;;
AO-71;;;;;;;
AO-73;;;;;;;
AO-8;;;;;;;
AO-85;;;;;;;
AO-91;;;;;;;
AO-92;;;;;;;
AO-95;;;;;;;
Aoba-VELOX-III;;;;;;;
Aoba-VELOX-IV;;;;;;;
AoXiang-1;;;;;;;
ARC-1;;;;;;;
Arduiqube;;;;;;;
ArduSat-1;;;;;;;
ArduSat-2;;;;;;;
ArduSat-X;;;;;;;
Argus-2;;;;;;;
ARISS;;;;;;;
ARISSat-1;;;;;;;
Armadillo;;;;;;;
ARTSAT1-INVADER;;;;;;;
Astrocast-0.1;;;;;;;
Astrocast-0.2;;;;;;;
Athenoxat-1;;;;;;;
ATL-1;;;;;;;
Atlantis;;;;;;;
AzTechSat-1;;;;;;;
BCCSAT-1;;;;;;;
BeEagleSat;;;;;;;
BEESAT-1;;;;;;;
BEESAT-2;;;;;;;
BEESAT-3;;;;;;;
BEESAT-4;;;;;;;
BEESAT-5;;;;;;;
BEESAT-7;;;;;;;
BEESAT-9;;;;;;;
BELL;;;;;;;
Bevo-2;;;;;;;
BHUTAN-1;;;;;;;
BIRD-B;;;;;;;
BIRD-G;;;;;;;
BIRD-J;;;;;;;
BIRD-JPN;;;;;;;
BIRD-LKA;;;;;;;
BIRD-M;;;;;;;
BIRD-MY;;;;;;;
BIRD-N;;;;;;;
BIRD-PH;;;;;;;
BIRDS-4;;;;;;;
BIROS;;;;;;;
BisonSat;;;;;;;
Black Knight-1;;;;;;;
BO-102;;;;;;;
BO-47;;;;;;;
Bobcat-1;;;;;;;
BRICSAT2;;;;;;;
BRICSAT-P;;;;;;;
BRITE-AUSTRIA;;;;;;;
BRITE-PL;;;;;;;
BSUSat-;;;;;;;
BugSat-1;;;;;;;
BY70-1;;;;;;;
BY70-2;;;;;;;
BY70-3;;;;;;;
CADRE;;;;;;;
CANX-1;;;;;;;
CANX-2;;;;;;;
CANX-3A;;;;;;;
CANX-4;;;;;;;
CANX-5;;;;;;;
CAPE-1;;;;;;;
CAPE-2;;;;;;;
CAPE-3;;;;;;;
CAS-2T;;;;;;;
CAS-3G;;;;;;;
CAS-3H;;;;;;;
CAS-3I;;;;;;;
CAS-4A;;;;;;;
CAS-4B;;;;;;;
CAS-6;;;;;;;
Challenger;;;;;;;
ChargerSat-1;;;;;;;
Chasqui-1;;;;;;;
CHOMPTT;;;;;;;
ChubuSat-1;;;;;;;
ChubuSat-2;;;;;;;
ChubuSat-3;;;;;;;
Cliff;;;;;;;
CO-55;;;;;;;
CO-56;;;;;;;
CO-57;;;;;;;
CO-58;;;;;;;
CO-65;;;;;;;
CO-66;;;;;;;
Columbia;;;;;;;
COMPASS-1;;;;;;;
COMPASS-2/DragSail;;;;;;;
COPPER;;;;;;;
CP-10;;;;;;;
CP-11;;;;;;;
CP-12;;;;;;;
CP-3;;;;;;;
CP-4;;;;;;;
CP-5;;;;;;;
CP-6;;;;;;;
CP-7;;;;;;;
CP-8;;;;;;;
CP-9;;;;;;;
CSIM-FD;;;;;;;
CSSWE;;;;;;;
CSTB-1;;;;;;;
CSUNSat1;;;;;;;
CubeBug-1;;;;;;;
CubeBug-2;;;;;;;
CubeSX-HSE;;;;;;;
CubeSX-Sirius-HSE;;;;;;;
CUNYSAT-1;;;;;;;
CUSat-1;;;;;;;
CUSat-2;;;;;;;
CXBN;;;;;;;
CXBN-2;;;;;;;
DANDE;;;;;;;
DEKART;;;;;;;
DELFI-C3;;;;;;;
Delfi-n3Xt;;;;;;;
Delphini-1;;;;;;;
DeorbitSail;;;;;;;
DHABISAT;;;;;;;
DO-17;;;;;;;
DO-64;;;;;;;
Dove-1/2;;;;;;;
DRAGONSat;;;;;;;
DragonSat-1;;;;;;;
DragSail/COMPASS-2;;;;;;;
D-SAT;;;;;;;
DSLWP-A;;;;;;;
D-Star ONE EXOCONNECT;;;;;;;
D-Star ONE iSat;;;;;;;
D-Star ONE LightSat;;;;;;;
D-Star ONE Phoenix;;;;;;;
D-Star ONE Sparrow;;;;;;;
DTUsat-1;;;;;;;
DTUsat-2;;;;;;;
Duchifat-1;;;;;;;
Duchifat-3;;;;;;;
DUTHSat;;;;;;;
DX-1;;;;;;;
E1P-U2;;;;;;;
Eagle-1;;;;;;;
Eagle-2;;;;;;;
EagleSat-1;;;;;;;
EcAMSat;;;;;;;
Egycubesat-1;;;;;;;
ELFIN-A;;;;;;;
ELFIN-B;;;;;;;
EnduroSat One;;;;;;;
EntrySat;;;;;;;
EO-79;;;;;;;
EO-80;;;;;;;
EO-88;;;;;;;
EQUISat;;;;;;;
ESEO;;;;;;;
EstCube-1;;;;;;;
e-st@r;;;;;;;
e-st@r-II;;;;;;;
ExAlta-1;;;;;;;
F-1;;;;;;;
FacSat-1;;;;;;;
FASTRAC-1;;;;;;;
FASTRAC-2;;;;;;;
FCAL;;;;;;;
FEES;;;;;;;
FIREBIRD-1;;;;;;;
FIREBIRD-2;;;;;;;
FIREBIRD-3;;;;;;;
FIREBIRD-4;;;;;;;
First-MOVE;;;;;;;
FITSAT-1;;;;;;;
FloripaSat-1;;;;;;;
FMN-1;;;;;;;
FO-12;;;;;;;
FO-20;;;;;;;
FO-29;;;;;;;
FO-99;;;;;;;
FO-118;;;;;;;
FossaSat-1;;;;;;;
FS-3;;;;;;;
FUNcube-2;;;;;;;
Galassia;;;;;;;
GeneSat-1;;;;;;;
GO-32;;;;;;;
Goliat;;;;;;;
GOMX-1;;;;;;;
GOMX-3;;;;;;;
GRAHAM;;;;;;;
GRBALPHA;;;;;;;
GRIFEX;;;;;;;
HA-1;;;;;;;
HAVELSAT;;;;;;;
HawkSat-1;;;;;;;
HiNCube;;;;;;;
Hirogari;;;;;;;
HO-107;;;;;;;
HO-113;;;;;;;
HO-119;;;;;;;
HO-59;;;;;;;
HO-68;;;;;;;
Hoopoe;;;;;;;
Ho'oponopono-2;;;;;;;
HORYU-2;;;;;;;
HORYU-4;;;;;;;
Humsat-D;;;;;;;
ICUBE-1;;;;;;;
IDEASSat;;;;;;;
i-INSPIRE II;;;;;;;
InflateSail;;;;;;;
InnoSat-2;;;;;;;
INS-1C;;;;;;;
INSPR7;;;;;;;
IO-26;;;;;;;
IO-86;;;;;;;
IO-117;;;;;;;
ION-MK01;;;;;;;
Irazu;;;;;;;
Irvine01;;;;;;;
Irvine02;;;;;;;
ISS;;;;;;;
ITASAT-1;;;;;;;
ITF-1;;;;;;;
ITF-2;;;;;;;
IT-SPINS;;;;;;;
ITU-pSat1;;;;;;;
JAWSAT;;;;;;;
JO-97;;;;;;;
Jugnu;;;;;;;
Juvenile-1;;;;;;;
K2SAT;;;;;;;
KAGAYAKI;;;;;;;
Kaidun-1;;;;;;;
KAZSCISAT-1;;;;;;;
KEDR;;;;;;;
KickSat;;;;;;;
KickSat-2;;;;;;;
KKS-1;;;;;;;
KMSL;;;;;;;
KO-23;;;;;;;
KO-25;;;;;;;
KRAKsat;;;;;;;
KSU-Cubesat;;;;;;;
KySat-2;;;;;;;
LEDSAT;;;;;;;
LIBERTAD-1;;;;;;;
LightSail-2;;;;;;;
LightSail-A;;;;;;;
LilacSat-1;;;;;;;
LINK;;;;;;;
LitSat-1;;;;;;;
LituanicaSAT-1;;;;;;;
LituanicaSAT-2;;;;;;;
LO-19;;;;;;;
LO-78;;;;;;;
LO-87;;;;;;;
LO-90;;;;;;;
LO-93;;;;;;;
LQSat;;;;;;;
Lucky-7;;;;;;;
LUME-1;;;;;;;
Luojia 1-01;;;;;;;
M6P;;;;;;;
MakerSat-0;;;;;;;
MaSat-1;;;;;;;
MAST;;;;;;;
Max Valier Sat;;;;;;;
Maya-2;;;;;;;
Maya-3;;;;;;;
Maya-4;;;;;;;
MCubed-2;;;;;;;
MemSat;;;;;;;
MeznSat;;;;;;;
MinXSS-1;;;;;;;
MinXSS-2;;;;;;;
MIR;;;;;;;
MIREX;;;;;;;
MIR-SAT1;;;;;;;
MiTEE-1;;;;;;;
MO-30;;;;;;;
MO-46;;;;;;;
MOVE-2;;;;;;;
MYSAT-1;;;;;;;
MYSAT-2;;;;;;;
NanoSail-D2;;;;;;;
NanosatC-Br1;;;;;;;
NanosatC-Br2;;;;;;;
NARSScube-1;;;;;;;
NCUBE-2;;;;;;;
NepaliSat-1;;;;;;;
NEUTRON-1;;;;;;;
NIUSAT;;;;;;;
NJUST-1;;;;;;;
NMARS;;;;;;;
NO-103;;;;;;;
NO-104;;;;;;;
NO-44;;;;;;;
NO-45;;;;;;;
NO-60;;;;;;;
NO-83;;;;;;;
NO-84;;;;;;;
Nodes-1;;;;;;;
Nodes-2;;;;;;;
Norbi;;;;;;;
NPS-SCAT;;;;;;;
nSight-1;;;;;;;
NUDTSat;;;;;;;
NuSat-2;;;;;;;
OF-2;;;;;;;
OO-38;;;;;;;
O/OREOS;;;;;;;
OPS-SAT;;;;;;;
OPUSAT;;;;;;;
ORBICRAFT-ZORKIY;;;;;;;
OrigamiSat-1;;;;;;;
OSIRIS-3U;;;;;;;
OUFTI-1;;;;;;;
PACE;;;;;;;
Painani-1;;;;;;;
PCSAT-2;;;;;;;
Pegasus;;;;;;;
PharmaSat-1;;;;;;;
PHOENIX;;;;;;;
PhoneSat2.4;;;;;;;
PhoneSat2.5;;;;;;;
PicoDragon;;;;;;;
PicSat;;;;;;;
PO-101;;;;;;;
PO-28;;;;;;;
PO-34;;;;;;;
PO-63;;;;;;;
Pocket-PUCP;;;;;;;
PolyITAN-1;;;;;;;
PolyITAN-2-SAU;;;;;;;
POPSAT-HIP1;;;;;;;
Pratham;;;;;;;
PRISM;;;;;;;
Proiteres;;;;;;;
PUCP-SAT-1;;;;;;;
PW-Sat1;;;;;;;
PW-Sat2;;;;;;;
QARMAN;;;;;;;
QBEE;;;;;;;
QBITO;;;;;;;
QIKCOM-1;;;;;;;
QMR-KWT;;;;;;;
QO-100;;;;;;;
Q-PACE;;;;;;;
QUAKESAT;;;;;;;
Quantutong-1;;;;;;;
Qubescout-S1;;;;;;;
QUETZAL-1;;;;;;;
RadSat-g;;;;;;;
RadSat-u;;;;;;;
RAMSAT;;;;;;;
RANGE-A;;;;;;;
RANGE-B;;;;;;;
RASAT;;;;;;;
RAX-1;;;;;;;
RAX-2;;;;;;;
Reaktor Hello World;;;;;;;
Robusta;;;;;;;
Robusta-1B;;;;;;;
RS-1;;;;;;;
RS-10;;;;;;;
RS-11;;;;;;;
RS-12;;;;;;;
RS-13;;;;;;;
RS-15;;;;;;;
RS-16;;;;;;;
RS-17;;;;;;;
RS-18;;;;;;;
RS-19;;;;;;;
RS-2;;;;;;;
RS-20;;;;;;;
RS-21;;;;;;;
RS-22;;;;;;;
RS-23;;;;;;;
RS-28;;;;;;;
RS-3;;;;;;;
RS-30;;;;;;;
RS-38;;;;;;;
RS-39;;;;;;;
RS-4;;;;;;;
RS-40;;;;;;;
RS-44;;;;;;;
RS-46;;;;;;;
RS-47;;;;;;;
RS-5;;;;;;;
RS-6;;;;;;;
RS-7;;;;;;;
RS-8;;;;;;;
RSP-00;;;;;;;
RSP-01;;;;;;;
SAFIR-S;;;;;;;
SALSAT;;;;;;;
SamSat-218D;;;;;;;
SAREX;;;;;;;
Sathyabamasat;;;;;;;
SaudiSat-1A;;;;;;;
SaudiSat-1B;;;;;;;
SaudiSat-4;;;;;;;
SDSAT;;;;;;;
SERPENS;;;;;;;
ShindaiSat;;;;;;;
SiriusSat-;;;;;;;
skCUBE;;;;;;;
SMOG-1;;;;;;;
SMOG-P;;;;;;;
S-NET A/B/C/D;;;;;;;
SNUGLITE;;;;;;;
SNUSAT-1;;;;;;;
SNUSAT-1b;;;;;;;
SNUSAT-2;;;;;;;
SO-33;;;;;;;
SO-35;;;;;;;
SO-41;;;;;;;
SO-43;;;;;;;
SO-50;;;;;;;
SO-67;;;;;;;
SO-121;;;;;;;
SO-124;;;;;;;
SOHLA-1;;;;;;;
Sokrat;;;;;;;
SOMP;;;;;;;
SOMP-2;;;;;;;
SOMP-2B;;;;;;;
SpaceCube;;;;;;;
SpinSat;;;;;;;
SPOC;;;;;;;
SpooQy-1;;;;;;;
Sprites;;;;;;;
SPROUT;;;;;;;
SRMSAT;;;;;;;
SSETI;;;;;;;
STARS;;;;;;;
STARS-AO;;;;;;;
STARS-C;;;;;;;
STARS-E;;;;;;;
STARS-II;;;;;;;
STARS-Me;;;;;;;
STECCO;;;;;;;
STEP Cube Lab;;;;;;;
STMSat-1;;;;;;;
STRaND-1;;;;;;;
StudSat;;;;;;;
SUCHAI;;;;;;;
Suomi-100;;;;;;;
SurfSat;;;;;;;
SUSat;;;;;;;
SwampSat;;;;;;;
SwampSat-2;;;;;;;
Swayam COEP;;;;;;;
Swiatowid;;;;;;;
SwissCube-1;;;;;;;
TabletSat-Aurora;;;;;;;
Tancredo-1;;;;;;;
Tanusha-SWSU-1;;;;;;;
Tanusha-SWSU-2;;;;;;;
Tanusha-SWSU-3;;;;;;;
Tanusha-SWSU-4;;;;;;;
TAURUS;;;;;;;
Taurus-1;;;;;;;
Tausat-1;;;;;;;
TBEx-A;;;;;;;
TBEx-B;;;;;;;
TechEdSat-1;;;;;;;
TechEdSat-3;;;;;;;
TechEdSat-5;;;;;;;
TechnoSat;;;;;;;
TeikyoSat-3;;;;;;;
TEVEL1;;;;;;;
TEVEL2;;;;;;;
TEVEL3;;;;;;;
TEVEL4;;;;;;;
TEVEL5;;;;;;;
TEVEL6;;;;;;;
TEVEL7;;;;;;;
TEVEL8;;;;;;;
Ten-Koh;;;;;;;
TetherSat;;;;;;;
Tianwang-1A;;;;;;;
Tianwang-1B;;;;;;;
Tianwang-1C;;;;;;;
Tianyi-2;;;;;;;
Tianyi-4;;;;;;;
TigriSat;;;;;;;
TIsat-1;;;;;;;
TJ3Sat;;;;;;;
TO-108;;;;;;;
TO-31;;;;;;;
Tomsk-TPU-120;;;;;;;
Trailblazer-1;;;;;;;
Triton-1;;;;;;;
TRSI-Sat;;;;;;;
TSUBAME;;;;;;;
Tsuru;;;;;;;
TTU100;;;;;;;
TUBIN;;;;;;;
TuPOD;;;;;;;
TURKSAT-3USAT;;;;;;;
UAPSat-1;;;;;;;
UBAKUSAT;;;;;;;
UbatubaSat;;;;;;;
UCLSat;;;;;;;
UKUBE1;;;;;;;
UNICubeSAT;;;;;;;
UniSat-5;;;;;;;
UniSat-6;;;;;;;
UniSat-7;;;;;;;
UNSW-EC0;;;;;;;
UO-11;;;;;;;
UO-14;;;;;;;
UO-15;;;;;;;
UO-22;;;;;;;
UO-36;;;;;;;
UO-9;;;;;;;
UPMSat-2;;;;;;;
UPSat;;;;;;;
URSA MAIOR;;;;;;;
USS Langley;;;;;;;
UVSQ;;;;;;;
UVSQ-Sat;;;;;;;
UWE-1;;;;;;;
UWE-2;;;;;;;
UWE-3;;;;;;;
UWE-4;;;;;;;
VDNH-80;;;;;;;
VELOX-2;;;;;;;
VELOX-I;;;;;;;
VELOX-P2;;;;;;;
Venta-1;;;;;;;
Vermont Lunar;;;;;;;
VO-52;;;;;;;
VZLUsat-1;;;;;;;
WARP-01;;;;;;;
WASEDA-SAT2;;;;;;;
WASEDA-SAT3;;;;;;;
WE_WISH;;;;;;;
WO-18;;;;;;;
Wren;;;;;;;
Xatcobeo;;;;;;;
X-CubeSat;;;;;;;
XW-2A;;;;;;;
XW-2B;;;;;;;
XW-2C;;;;;;;
XW-2D;;;;;;;
XW-2E;;;;;;;
XW-2F;;;;;;;
Yarilo-1;;;;;;;
YUSAT-1;;;;;;;
ZA-AeroSa;;;;;;;
ZACube-1;;;;;;;
